PROVINCIA;MUNICIPIO;ESTACION;TIPO_ESTACION;TIPO_AREA;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;5;30;6.0;2.0;5.0;4.0;5.0;8.0;15.0;14.0;7.0;8.0;8.0;6.0;4.0;1.0;2.0;4.0;3.0;3.0;3.0;3.0;5.0;7.0;11.0;10.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;5;31;8.0;8.0;6.0;8.0;6.0;15.0;22.0;19.0;18.0;19.0;18.0;16.0;15.0;15.0;13.0;11.0;9.0;5.0;8.0;12.0;22.0;29.0;29.0;23.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;1;25.0;23.0;21.0;20.0;18.0;17.0;22.0;20.0;17.0;14.0;12.0;20.0;16.0;12.0;17.0;14.0;11.0;8.0;10.0;17.0;17.0;20.0;20.0;28.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;5;12.0;10.0;10.0;11.0;9.0;9.0;10.0;9.0;11.0;11.0;10.0;9.0;8.0;5.0;6.0;4.0;8.0;3.0;17.0;18.0;4.0;4.0;8.0;12.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;6;11.0;9.0;9.0;12.0;9.0;16.0;21.0;24.0;25.0;25.0;21.0;18.0;16.0;17.0;16.0;16.0;13.0;10.0;12.0;12.0;11.0;11.0;14.0;20.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;7;24.0;13.0;13.0;12.0;2.0;1.0;5.0;5.0;3.0;3.0;9.0;6.0;3.0;5.0;4.0;2.0;3.0;3.0;2.0;5.0;4.0;7.0;9.0;8.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;9;33.0;30.0;28.0;33.0;48.0;31.0;21.0;18.0;18.0;16.0;15.0;9.0;7.0;5.0;3.0;2.0;2.0;5.0;4.0;8.0;9.0;9.0;8.0;12.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;10;11.0;11.0;9.0;8.0;10.0;13.0;15.0;;;15.0;11.0;10.0;8.0;9.0;6.0;6.0;5.0;4.0;5.0;4.0;9.0;10.0;7.0;5.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;13;25.0;21.0;17.0;16.0;17.0;18.0;18.0;21.0;19.0;19.0;22.0;20.0;17.0;19.0;19.0;16.0;18.0;18.0;15.0;12.0;16.0;14.0;16.0;21.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;14;26.0;22.0;21.0;20.0;20.0;27.0;23.0;25.0;22.0;17.0;15.0;12.0;14.0;13.0;13.0;12.0;12.0;12.0;8.0;10.0;14.0;13.0;15.0;12.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;16;20.0;17.0;17.0;12.0;11.0;10.0;10.0;12.0;13.0;13.0;12.0;13.0;12.0;11.0;12.0;11.0;12.0;11.0;10.0;12.0;16.0;14.0;17.0;23.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;17;23.0;25.0;21.0;23.0;30.0;32.0;40.0;32.0;27.0;26.0;27.0;23.0;16.0;14.0;15.0;14.0;12.0;13.0;16.0;14.0;16.0;17.0;17.0;21.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;18;22.0;20.0;22.0;23.0;21.0;19.0;26.0;23.0;21.0;21.0;20.0;18.0;14.0;10.0;12.0;10.0;10.0;8.0;10.0;10.0;11.0;12.0;14.0;13.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;19;11.0;15.0;16.0;18.0;19.0;18.0;17.0;17.0;12.0;9.0;10.0;6.0;9.0;9.0;11.0;7.0;10.0;11.0;11.0;11.0;13.0;11.0;12.0;12.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;20;12.0;18.0;12.0;11.0;12.0;12.0;15.0;;;7.0;16.0;22.0;18.0;13.0;8.0;6.0;6.0;11.0;14.0;11.0;11.0;14.0;12.0;13.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;21;13.0;15.0;11.0;10.0;10.0;11.0;11.0;12.0;11.0;12.0;11.0;11.0;11.0;10.0;8.0;7.0;7.0;10.0;11.0;9.0;8.0;10.0;8.0;7.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;22;10.0;10.0;8.0;8.0;8.0;9.0;10.0;11.0;11.0;15.0;18.0;16.0;16.0;16.0;12.0;12.0;12.0;13.0;14.0;19.0;17.0;18.0;17.0;27.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;3;2;34.0;30.0;29.0;29.0;29.0;28.0;26.0;28.0;34.0;34.0;26.0;25.0;24.0;15.0;13.0;14.0;11.0;10.0;11.0;14.0;19.0;20.0;24.0;28.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;3;4;2.0;8.0;8.0;7.0;8.0;12.0;14.0;12.0;10.0;8.0;6.0;7.0;6.0;4.0;5.0;6.0;6.0;6.0;8.0;10.0;11.0;24.0;13.0;11.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;3;5;15.0;14.0;12.0;14.0;15.0;13.0;16.0;19.0;21.0;17.0;11.0;12.0;9.0;8.0;9.0;10.0;9.0;12.0;15.0;17.0;19.0;20.0;20.0;22.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;3;7;10.0;6.0;3.0;2.0;4.0;7.0;10.0;27.0;23.0;11.0;16.0;12.0;3.0;2.0;9.0;12.0;8.0;9.0;9.0;11.0;15.0;16.0;12.0;14.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;3;14;20.0;11.0;7.0;2.0;6.0;15.0;20.0;34.0;29.0;12.0;;15.0;17.0;14.0;10.0;6.0;6.0;8.0;10.0;16.0;15.0;7.0;6.0;15.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;3;16;28.0;18.0;19.0;23.0;22.0;19.0;22.0;20.0;18.0;15.0;13.0;13.0;12.0;8.0;6.0;4.0;6.0;7.0;12.0;11.0;11.0;12.0;11.0;13.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;3;22;25.0;25.0;20.0;18.0;22.0;21.0;31.0;52.0;49.0;33.0;20.0;16.0;13.0;11.0;7.0;5.0;3.0;2.0;5.0;14.0;21.0;28.0;25.0;26.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;3;23;30.0;35.0;36.0;35.0;31.0;30.0;27.0;30.0;29.0;25.0;18.0;17.0;14.0;14.0;9.0;11.0;17.0;15.0;17.0;19.0;23.0;26.0;28.0;30.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;3;25;27.0;18.0;13.0;11.0;12.0;20.0;20.0;23.0;20.0;20.0;20.0;15.0;12.0;8.0;11.0;14.0;10.0;8.0;9.0;12.0;8.0;7.0;11.0;14.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;3;27;10.0;10.0;8.0;11.0;13.0;20.0;34.0;40.0;32.0;25.0;24.0;18.0;15.0;13.0;12.0;10.0;12.0;12.0;13.0;17.0;16.0;13.0;13.0;10.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;3;28;4.0;7.0;7.0;7.0;8.0;8.0;15.0;34.0;28.0;22.0;21.0;14.0;11.0;9.0;12.0;13.0;10.0;10.0;12.0;19.0;32.0;35.0;39.0;41.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;4;2;18.0;18.0;15.0;21.0;23.0;31.0;33.0;26.0;27.0;26.0;24.0;22.0;17.0;8.0;4.0;4.0;2.0;1.0;3.0;11.0;13.0;16.0;14.0;17.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;4;3;16.0;14.0;14.0;14.0;16.0;18.0;22.0;23.0;24.0;18.0;16.0;12.0;10.0;8.0;5.0;3.0;4.0;3.0;3.0;5.0;6.0;7.0;3.0;3.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;4;4;4.0;1.0;3.0;3.0;5.0;5.0;16.0;10.0;9.0;11.0;13.0;16.0;12.0;8.0;4.0;4.0;3.0;4.0;5.0;11.0;12.0;11.0;9.0;9.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;4;8;15.0;10.0;8.0;8.0;7.0;11.0;14.0;17.0;10.0;9.0;6.0;2.0;1.0;2.0;2.0;4.0;4.0;6.0;8.0;7.0;6.0;6.0;3.0;3.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;4;9;3.0;17.0;7.0;7.0;8.0;7.0;10.0;16.0;15.0;13.0;8.0;5.0;7.0;2.0;1.0;4.0;7.0;1.0;2.0;2.0;3.0;4.0;6.0;11.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;4;15;14.0;13.0;14.0;11.0;16.0;25.0;28.0;21.0;18.0;14.0;18.0;19.0;11.0;;11.0;24.0;28.0;17.0;14.0;9.0;5.0;4.0;4.0;6.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;4;17;18.0;15.0;16.0;13.0;14.0;15.0;17.0;18.0;16.0;17.0;13.0;16.0;11.0;14.0;16.0;21.0;26.0;32.0;34.0;34.0;44.0;39.0;35.0;28.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;4;19;10.0;5.0;5.0;3.0;2.0;5.0;5.0;3.0;5.0;5.0;2.0;4.0;5.0;3.0;1.0;3.0;3.0;14.0;11.0;9.0;10.0;18.0;19.0;10.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;4;20;13.0;10.0;8.0;10.0;12.0;11.0;17.0;16.0;14.0;9.0;8.0;9.0;11.0;10.0;12.0;13.0;14.0;12.0;12.0;14.0;14.0;16.0;13.0;6.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;4;21;5.0;6.0;7.0;3.0;7.0;4.0;2.0;2.0;5.0;5.0;8.0;7.0;6.0;7.0;9.0;9.0;10.0;12.0;14.0;14.0;15.0;13.0;14.0;16.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;4;24;10.0;4.0;4.0;5.0;7.0;4.0;7.0;10.0;9.0;11.0;11.0;14.0;17.0;14.0;10.0;4.0;6.0;14.0;7.0;1.0;3.0;3.0;8.0;7.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;5;6;19.0;15.0;12.0;14.0;12.0;14.0;23.0;33.0;23.0;15.0;15.0;19.0;16.0;16.0;14.0;10.0;11.0;8.0;6.0;6.0;8.0;11.0;16.0;16.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;5;8;13.0;6.0;2.0;2.0;4.0;4.0;11.0;17.0;14.0;7.0;11.0;30.0;22.0;17.0;16.0;13.0;11.0;11.0;9.0;9.0;9.0;8.0;13.0;8.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;5;21;9.0;13.0;11.0;8.0;9.0;10.0;12.0;11.0;13.0;18.0;14.0;12.0;11.0;9.0;7.0;11.0;5.0;6.0;10.0;11.0;12.0;13.0;15.0;18.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;5;22;20.0;15.0;9.0;7.0;10.0;11.0;13.0;16.0;18.0;18.0;18.0;16.0;13.0;10.0;12.0;13.0;23.0;14.0;10.0;14.0;15.0;17.0;18.0;21.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;5;26;12.0;9.0;6.0;7.0;6.0;7.0;9.0;7.0;6.0;5.0;7.0;6.0;5.0;6.0;1.0;3.0;1.0;2.0;2.0;3.0;4.0;6.0;8.0;4.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;5;27;4.0;3.0;5.0;9.0;8.0;12.0;14.0;15.0;14.0;14.0;17.0;14.0;16.0;14.0;5.0;1.0;3.0;3.0;5.0;4.0;5.0;8.0;6.0;10.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;5;28;8.0;3.0;5.0;5.0;5.0;3.0;4.0;1.0;7.0;;12.0;6.0;3.0;7.0;6.0;3.0;5.0;9.0;9.0;7.0;6.0;8.0;8.0;11.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;5;29;13.0;11.0;8.0;10.0;10.0;10.0;5.0;7.0;2.0;12.0;11.0;8.0;6.0;7.0;6.0;3.0;2.0;1.0;2.0;2.0;6.0;8.0;5.0;6.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;2;27.0;23.0;19.0;14.0;13.0;18.0;19.0;16.0;14.0;12.0;11.0;10.0;11.0;14.0;15.0;12.0;14.0;16.0;14.0;17.0;18.0;20.0;23.0;24.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;3;23.0;20.0;18.0;18.0;18.0;19.0;19.0;22.0;21.0;23.0;29.0;31.0;26.0;28.0;21.0;18.0;15.0;15.0;14.0;14.0;14.0;17.0;17.0;17.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;4;17.0;20.0;19.0;19.0;22.0;26.0;25.0;22.0;19.0;20.0;16.0;14.0;12.0;11.0;11.0;10.0;11.0;12.0;10.0;11.0;14.0;16.0;13.0;12.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;8;7.0;9.0;7.0;6.0;5.0;8.0;10.0;9.0;8.0;12.0;14.0;15.0;21.0;24.0;25.0;17.0;13.0;11.0;10.0;11.0;17.0;27.0;27.0;32.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;11;7.0;9.0;8.0;9.0;9.0;11.0;12.0;12.0;11.0;8.0;5.0;2.0;3.0;5.0;4.0;3.0;3.0;4.0;6.0;11.0;2.0;3.0;3.0;2.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;12;2.0;6.0;6.0;7.0;6.0;10.0;14.0;12.0;13.0;12.0;11.0;8.0;9.0;10.0;9.0;8.0;8.0;5.0;5.0;8.0;11.0;11.0;12.0;17.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;15;10.0;10.0;11.0;9.0;8.0;12.0;19.0;15.0;13.0;12.0;10.0;11.0;8.0;9.0;10.0;7.0;7.0;8.0;10.0;9.0;14.0;17.0;17.0;22.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;23;28.0;29.0;31.0;26.0;25.0;24.0;22.0;22.0;22.0;21.0;19.0;19.0;14.0;12.0;14.0;15.0;16.0;16.0;20.0;21.0;25.0;30.0;42.0;41.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;24;34.0;27.0;19.0;19.0;18.0;23.0;26.0;28.0;28.0;27.0;28.0;32.0;27.0;23.0;25.0;23.0;24.0;26.0;27.0;26.0;22.0;20.0;19.0;22.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;25;18.0;16.0;16.0;13.0;15.0;12.0;14.0;16.0;;18.0;22.0;28.0;26.0;20.0;18.0;18.0;16.0;18.0;21.0;25.0;25.0;24.0;28.0;41.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;27;60.0;53.0;47.0;42.0;38.0;41.0;43.0;44.0;47.0;51.0;47.0;;46.0;60.0;59.0;59.0;57.0;62.0;62.0;53.0;43.0;38.0;33.0;27.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;28;26.0;30.0;28.0;24.0;24.0;32.0;32.0;32.0;34.0;26.0;25.0;18.0;19.0;18.0;22.0;25.0;28.0;28.0;24.0;24.0;21.0;19.0;18.0;19.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;6;30;26.0;23.0;21.0;21.0;23.0;24.0;23.0;26.0;28.0;28.0;27.0;28.0;32.0;29.0;26.0;27.0;24.0;24.0;29.0;29.0;32.0;30.0;29.0;32.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;1;27.0;22.0;26.0;28.0;27.0;27.0;28.0;24.0;28.0;34.0;40.0;38.0;32.0;29.0;32.0;28.0;26.0;26.0;21.0;29.0;32.0;28.0;22.0;13.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;2;20.0;16.0;16.0;18.0;18.0;20.0;23.0;25.0;25.0;25.0;24.0;24.0;26.0;26.0;26.0;26.0;25.0;26.0;24.0;26.0;28.0;35.0;52.0;46.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;3;27.0;19.0;23.0;22.0;22.0;24.0;25.0;18.0;19.0;18.0;20.0;22.0;24.0;25.0;24.0;19.0;16.0;16.0;18.0;17.0;17.0;22.0;28.0;32.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;4;30.0;29.0;27.0;27.0;24.0;25.0;27.0;27.0;23.0;24.0;19.0;23.0;22.0;23.0;21.0;19.0;24.0;25.0;28.0;31.0;38.0;38.0;45.0;40.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;5;33.0;25.0;24.0;24.0;24.0;26.0;29.0;38.0;39.0;33.0;27.0;24.0;24.0;23.0;22.0;22.0;19.0;14.0;15.0;12.0;15.0;16.0;15.0;16.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;6;19.0;41.0;46.0;34.0;27.0;30.0;24.0;21.0;26.0;26.0;19.0;12.0;7.0;8.0;4.0;7.0;9.0;9.0;8.0;11.0;11.0;16.0;18.0;18.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;7;17.0;21.0;18.0;18.0;19.0;16.0;20.0;20.0;20.0;23.0;20.0;14.0;10.0;10.0;10.0;9.0;10.0;15.0;17.0;14.0;17.0;25.0;24.0;32.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;8;27.0;21.0;16.0;19.0;17.0;20.0;23.0;27.0;;31.0;28.0;28.0;22.0;16.0;14.0;14.0;15.0;14.0;15.0;14.0;28.0;41.0;20.0;11.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;10;14.0;14.0;15.0;15.0;13.0;17.0;14.0;22.0;24.0;23.0;20.0;17.0;12.0;5.0;9.0;7.0;8.0;7.0;6.0;9.0;12.0;36.0;40.0;29.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;11;28.0;21.0;16.0;12.0;13.0;15.0;15.0;21.0;21.0;22.0;21.0;17.0;19.0;17.0;18.0;20.0;16.0;19.0;16.0;18.0;23.0;29.0;31.0;32.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;14;37.0;28.0;24.0;21.0;19.0;18.0;17.0;18.0;22.0;20.0;20.0;13.0;11.0;9.0;11.0;11.0;12.0;11.0;8.0;8.0;9.0;14.0;16.0;17.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;15;13.0;13.0;16.0;15.0;14.0;12.0;15.0;19.0;16.0;;15.0;15.0;22.0;28.0;22.0;12.0;9.0;6.0;8.0;8.0;16.0;19.0;15.0;11.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;16;13.0;14.0;16.0;14.0;11.0;13.0;23.0;32.0;23.0;26.0;23.0;22.0;24.0;24.0;26.0;25.0;28.0;28.0;26.0;30.0;29.0;27.0;27.0;18.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;18;33.0;26.0;23.0;21.0;19.0;21.0;24.0;32.0;25.0;21.0;21.0;22.0;20.0;17.0;17.0;22.0;20.0;24.0;23.0;23.0;27.0;27.0;23.0;21.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;20;19.0;23.0;21.0;20.0;21.0;21.0;21.0;26.0;27.0;26.0;27.0;25.0;22.0;21.0;25.0;23.0;26.0;28.0;36.0;42.0;45.0;43.0;35.0;41.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;24;15.0;16.0;15.0;16.0;18.0;24.0;27.0;34.0;34.0;25.0;20.0;21.0;26.0;36.0;36.0;38.0;37.0;41.0;37.0;40.0;53.0;57.0;47.0;36.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;26;36.0;41.0;33.0;27.0;23.0;23.0;20.0;20.0;19.0;16.0;14.0;9.0;6.0;2.0;6.0;7.0;8.0;4.0;7.0;8.0;6.0;5.0;10.0;12.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;27;12.0;12.0;10.0;12.0;14.0;14.0;17.0;17.0;18.0;18.0;14.0;10.0;6.0;4.0;2.0;2.0;1.0;2.0;3.0;5.0;6.0;8.0;11.0;11.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;29;16.0;10.0;5.0;6.0;8.0;10.0;13.0;14.0;14.0;12.0;11.0;10.0;11.0;16.0;8.0;7.0;8.0;7.0;7.0;8.0;9.0;8.0;6.0;5.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;7;31;18.0;16.0;14.0;14.0;14.0;15.0;16.0;19.0;20.0;26.0;33.0;33.0;40.0;36.0;24.0;22.0;21.0;22.0;24.0;34.0;34.0;27.0;28.0;34.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;2;15.0;19.0;20.0;24.0;21.0;22.0;24.0;27.0;29.0;27.0;24.0;18.0;14.0;13.0;16.0;15.0;10.0;8.0;7.0;7.0;11.0;17.0;13.0;24.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;3;27.0;22.0;18.0;16.0;15.0;16.0;18.0;21.0;24.0;26.0;24.0;22.0;15.0;14.0;10.0;7.0;7.0;9.0;8.0;11.0;13.0;19.0;22.0;18.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;4;20.0;21.0;20.0;19.0;18.0;18.0;19.0;21.0;21.0;23.0;20.0;12.0;12.0;7.0;9.0;8.0;10.0;5.0;8.0;10.0;16.0;23.0;22.0;20.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;5;21.0;21.0;22.0;22.0;23.0;23.0;23.0;26.0;28.0;29.0;30.0;24.0;12.0;8.0;6.0;8.0;7.0;5.0;4.0;8.0;11.0;17.0;13.0;13.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;6;17.0;16.0;21.0;23.0;23.0;26.0;39.0;32.0;30.0;36.0;29.0;14.0;8.0;7.0;6.0;7.0;4.0;3.0;5.0;11.0;14.0;16.0;13.0;12.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;7;15.0;14.0;15.0;15.0;15.0;14.0;19.0;22.0;20.0;22.0;23.0;20.0;21.0;18.0;18.0;9.0;9.0;6.0;9.0;8.0;11.0;11.0;11.0;11.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;8;10.0;12.0;8.0;7.0;9.0;11.0;17.0;;20.0;16.0;9.0;12.0;11.0;8.0;6.0;6.0;10.0;10.0;10.0;11.0;15.0;17.0;15.0;15.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;9;18.0;16.0;22.0;19.0;15.0;14.0;15.0;10.0;11.0;11.0;6.0;7.0;7.0;6.0;7.0;7.0;8.0;8.0;9.0;14.0;12.0;12.0;12.0;17.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;10;20.0;13.0;10.0;8.0;10.0;14.0;13.0;11.0;10.0;14.0;14.0;11.0;6.0;5.0;3.0;3.0;4.0;3.0;7.0;9.0;13.0;15.0;14.0;17.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;11;20.0;17.0;17.0;18.0;14.0;14.0;18.0;19.0;18.0;14.0;13.0;9.0;8.0;7.0;6.0;5.0;8.0;11.0;13.0;10.0;9.0;8.0;10.0;8.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;12;5.0;12.0;13.0;12.0;12.0;10.0;11.0;12.0;13.0;11.0;8.0;9.0;13.0;7.0;2.0;1.0;1.0;5.0;6.0;3.0;8.0;14.0;10.0;11.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;14;15.0;11.0;13.0;12.0;10.0;12.0;15.0;18.0;22.0;22.0;23.0;17.0;14.0;14.0;14.0;15.0;15.0;13.0;11.0;15.0;19.0;14.0;15.0;16.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;16;8.0;8.0;9.0;8.0;9.0;11.0;13.0;13.0;16.0;21.0;24.0;19.0;16.0;13.0;11.0;11.0;8.0;5.0;7.0;11.0;12.0;14.0;13.0;17.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;17;17.0;19.0;17.0;17.0;17.0;17.0;18.0;16.0;16.0;18.0;21.0;16.0;10.0;9.0;5.0;3.0;3.0;4.0;5.0;7.0;12.0;13.0;13.0;14.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;19;14.0;13.0;12.0;9.0;8.0;9.0;15.0;16.0;16.0;19.0;11.0;1.0;2.0;7.0;11.0;9.0;3.0;4.0;6.0;9.0;17.0;19.0;22.0;24.0
MADRID;ALCOBENDAS;4;TRAFICO;URBANA;PM10;28006004_10_49;2019;8;20;17.0;14.0;11.0;9.0;11.0;11.0;10.0;14.0;14.0;12.0;11.0;9.0;10.0;5.0;6.0;7.0;9.0;7.0;6.0;10.0;13.0;12.0;11.0;3.0
