PROVINCIA;MUNICIPIO;ESTACION;TIPO_ESTACION;TIPO_AREA;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;8;5.0;9.0;8.0;9.0;11.0;9.0;14.0;14.0;20.0;17.0;7.0;7.0;3.0;7.0;6.0;1.0;4.0;4.0;11.0;24.0;28.0;17.0;12.0;12.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;12;3.0;5.0;7.0;6.0;7.0;12.0;10.0;12.0;19.0;16.0;17.0;20.0;13.0;6.0;6.0;6.0;10.0;2.0;5.0;12.0;21.0;19.0;26.0;7.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;18;15.0;2.0;2.0;11.0;9.0;1.0;7.0;17.0;4.0;15.0;8.0;5.0;7.0;7.0;1.0;2.0;1.0;15.0;11.0;1.0;4.0;6.0;5.0;6.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;19;2.0;4.0;7.0;9.0;10.0;8.0;5.0;5.0;7.0;7.0;7.0;4.0;3.0;2.0;13.0;13.0;1.0;2.0;1.0;4.0;18.0;5.0;1.0;2.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;20;2.0;4.0;4.0;10.0;12.0;2.0;11.0;8.0;10.0;9.0;5.0;6.0;2.0;15.0;12.0;4.0;1.0;4.0;19.0;3.0;7.0;8.0;14.0;5.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;2;32.0;23.0;15.0;12.0;15.0;12.0;14.0;16.0;19.0;19.0;19.0;15.0;17.0;9.0;8.0;9.0;15.0;35.0;60.0;77.0;76.0;73.0;61.0;43.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;5;25.0;17.0;17.0;19.0;18.0;12.0;15.0;13.0;16.0;18.0;20.0;18.0;18.0;18.0;7.0;20.0;25.0;38.0;64.0;69.0;67.0;47.0;46.0;41.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;6;36.0;34.0;29.0;27.0;26.0;24.0;14.0;20.0;16.0;20.0;22.0;18.0;10.0;8.0;4.0;3.0;4.0;16.0;16.0;17.0;27.0;28.0;26.0;24.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;7;29.0;26.0;21.0;22.0;19.0;13.0;20.0;27.0;29.0;29.0;34.0;25.0;10.0;5.0;6.0;9.0;3.0;3.0;13.0;19.0;17.0;20.0;13.0;10.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;9;27.0;22.0;22.0;17.0;16.0;26.0;30.0;45.0;39.0;35.0;17.0;6.0;3.0;5.0;8.0;21.0;8.0;2.0;5.0;7.0;4.0;8.0;11.0;9.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;13;25.0;18.0;15.0;13.0;13.0;8.0;8.0;8.0;15.0;27.0;26.0;23.0;15.0;3.0;4.0;5.0;11.0;19.0;38.0;46.0;46.0;53.0;56.0;36.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;14;25.0;24.0;29.0;28.0;29.0;27.0;29.0;33.0;41.0;45.0;33.0;35.0;16.0;11.0;11.0;10.0;13.0;27.0;50.0;59.0;49.0;56.0;56.0;46.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;15;34.0;29.0;25.0;21.0;15.0;17.0;12.0;13.0;24.0;23.0;18.0;16.0;21.0;10.0;6.0;6.0;11.0;23.0;43.0;57.0;63.0;50.0;40.0;32.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;17;35.0;45.0;45.0;45.0;41.0;43.0;45.0;61.0;50.0;58.0;51.0;67.0;61.0;55.0;43.0;36.0;47.0;46.0;40.0;30.0;35.0;29.0;17.0;12.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;19;45.0;45.0;40.0;37.0;36.0;34.0;31.0;32.0;27.0;29.0;33.0;39.0;38.0;29.0;26.0;19.0;18.0;20.0;17.0;18.0;21.0;19.0;19.0;20.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;21;6.0;7.0;9.0;10.0;1.0;2.0;14.0;12.0;5.0;5.0;10.0;7.0;18.0;12.0;2.0;3.0;9.0;23.0;6.0;1.0;2.0;14.0;9.0;1.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;24;6.0;20.0;7.0;1.0;14.0;7.0;2.0;5.0;25.0;6.0;4.0;2.0;10.0;9.0;19.0;18.0;2.0;3.0;2.0;2.0;5.0;6.0;1.0;2.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;25;1.0;3.0;20.0;7.0;5.0;1.0;2.0;12.0;25.0;2.0;2.0;;16.0;2.0;5.0;2.0;9.0;10.0;2.0;10.0;12.0;7.0;9.0;17.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;26;14.0;19.0;26.0;12.0;7.0;6.0;17.0;16.0;10.0;16.0;19.0;12.0;6.0;5.0;12.0;9.0;11.0;11.0;19.0;22.0;25.0;25.0;47.0;43.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;27;40.0;36.0;29.0;22.0;25.0;23.0;22.0;26.0;29.0;31.0;18.0;2.0;1.0;2.0;2.0;7.0;1.0;3.0;11.0;9.0;6.0;3.0;3.0;6.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;28;10.0;15.0;15.0;11.0;13.0;18.0;21.0;11.0;18.0;7.0;5.0;6.0;4.0;3.0;2.0;7.0;7.0;5.0;11.0;15.0;17.0;3.0;2.0;17.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;29;7.0;3.0;11.0;20.0;15.0;17.0;25.0;32.0;25.0;27.0;18.0;7.0;21.0;2.0;4.0;9.0;4.0;7.0;6.0;4.0;2.0;2.0;11.0;9.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;30;1.0;2.0;8.0;6.0;4.0;9.0;21.0;23.0;25.0;21.0;8.0;3.0;5.0;3.0;4.0;6.0;12.0;9.0;7.0;6.0;12.0;5.0;5.0;8.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;1;31;5.0;6.0;6.0;5.0;7.0;8.0;2.0;2.0;5.0;17.0;3.0;1.0;5.0;12.0;1.0;1.0;13.0;10.0;4.0;5.0;5.0;2.0;2.0;1.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;2;2.0;7.0;15.0;1.0;1.0;2.0;17.0;9.0;2.0;9.0;11.0;8.0;2.0;2.0;3.0;5.0;7.0;15.0;1.0;2.0;6.0;20.0;25.0;43.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;3;35.0;5.0;1.0;2.0;1.0;2.0;9.0;15.0;1.0;2.0;6.0;7.0;3.0;20.0;3.0;1.0;2.0;15.0;1.0;2.0;6.0;11.0;18.0;4.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;5;48.0;27.0;15.0;21.0;18.0;18.0;17.0;21.0;18.0;27.0;21.0;20.0;10.0;4.0;9.0;9.0;11.0;16.0;32.0;47.0;57.0;45.0;42.0;32.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;6;19.0;20.0;20.0;20.0;16.0;14.0;15.0;17.0;18.0;16.0;17.0;17.0;10.0;14.0;10.0;4.0;11.0;13.0;21.0;24.0;23.0;34.0;46.0;42.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;7;29.0;28.0;23.0;28.0;25.0;28.0;25.0;28.0;29.0;30.0;28.0;25.0;19.0;7.0;4.0;5.0;12.0;5.0;17.0;31.0;50.0;48.0;35.0;28.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;8;21.0;21.0;16.0;25.0;7.0;17.0;21.0;20.0;26.0;28.0;29.0;33.0;29.0;9.0;5.0;9.0;7.0;8.0;4.0;15.0;15.0;14.0;14.0;25.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;11;15.0;12.0;12.0;12.0;13.0;20.0;21.0;18.0;15.0;12.0;5.0;1.0;1.0;2.0;2.0;1.0;1.0;4.0;5.0;8.0;8.0;9.0;5.0;13.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;12;3.0;7.0;10.0;9.0;21.0;5.0;7.0;10.0;14.0;15.0;8.0;18.0;1.0;4.0;6.0;8.0;22.0;7.0;7.0;19.0;32.0;28.0;22.0;22.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;14;28.0;24.0;21.0;17.0;16.0;14.0;15.0;31.0;30.0;35.0;27.0;16.0;16.0;5.0;2.0;2.0;4.0;14.0;20.0;29.0;37.0;34.0;35.0;30.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;16;31.0;30.0;15.0;15.0;14.0;12.0;14.0;17.0;21.0;29.0;24.0;17.0;9.0;2.0;1.0;5.0;3.0;1.0;10.0;7.0;16.0;21.0;25.0;26.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;20;41.0;28.0;41.0;30.0;32.0;27.0;23.0;26.0;25.0;29.0;31.0;32.0;14.0;14.0;12.0;19.0;20.0;22.0;27.0;32.0;48.0;46.0;41.0;37.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;21;31.0;34.0;34.0;31.0;32.0;26.0;28.0;30.0;35.0;34.0;38.0;29.0;24.0;21.0;25.0;18.0;10.0;18.0;34.0;37.0;44.0;45.0;42.0;26.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;24;37.0;31.0;26.0;32.0;16.0;18.0;20.0;23.0;23.0;23.0;21.0;14.0;14.0;19.0;14.0;22.0;8.0;12.0;20.0;23.0;33.0;44.0;46.0;44.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;25;33.0;25.0;24.0;16.0;15.0;16.0;18.0;17.0;22.0;27.0;28.0;29.0;15.0;13.0;10.0;12.0;22.0;6.0;14.0;31.0;37.0;49.0;44.0;31.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;27;21.0;18.0;15.0;18.0;17.0;15.0;21.0;21.0;22.0;22.0;19.0;17.0;9.0;12.0;10.0;4.0;8.0;8.0;15.0;28.0;44.0;51.0;36.0;29.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;2;28;22.0;20.0;18.0;20.0;17.0;19.0;21.0;27.0;27.0;23.0;25.0;19.0;8.0;7.0;7.0;8.0;9.0;10.0;24.0;22.0;32.0;29.0;35.0;34.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;1;23.0;18.0;17.0;13.0;13.0;15.0;15.0;16.0;20.0;23.0;17.0;18.0;11.0;9.0;15.0;6.0;11.0;12.0;13.0;20.0;30.0;28.0;26.0;31.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;2;16.0;12.0;18.0;19.0;18.0;20.0;21.0;19.0;17.0;16.0;15.0;12.0;8.0;15.0;8.0;8.0;10.0;11.0;15.0;23.0;29.0;25.0;32.0;30.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;3;31.0;26.0;22.0;20.0;18.0;16.0;18.0;21.0;23.0;22.0;17.0;11.0;6.0;11.0;9.0;4.0;5.0;7.0;11.0;11.0;11.0;12.0;12.0;7.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;6;11.0;4.0;1.0;3.0;6.0;8.0;10.0;7.0;18.0;7.0;3.0;6.0;;;6.0;2.0;3.0;7.0;25.0;5.0;6.0;14.0;1.0;12.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;7;6.0;1.0;3.0;3.0;19.0;5.0;12.0;3.0;3.0;5.0;5.0;6.0;5.0;4.0;7.0;6.0;3.0;19.0;4.0;3.0;9.0;20.0;9.0;4.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;9;10.0;12.0;18.0;14.0;13.0;15.0;10.0;11.0;11.0;15.0;9.0;9.0;5.0;8.0;4.0;3.0;6.0;8.0;3.0;13.0;28.0;36.0;29.0;23.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;10;31.0;24.0;21.0;19.0;21.0;20.0;17.0;20.0;20.0;19.0;18.0;17.0;12.0;1.0;1.0;11.0;5.0;5.0;10.0;20.0;31.0;31.0;24.0;14.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;11;9.0;19.0;16.0;15.0;14.0;17.0;16.0;17.0;11.0;27.0;6.0;1.0;1.0;1.0;4.0;1.0;9.0;13.0;3.0;5.0;16.0;19.0;17.0;7.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;13;6.0;6.0;7.0;9.0;11.0;14.0;11.0;9.0;4.0;9.0;4.0;12.0;23.0;1.0;2.0;8.0;10.0;9.0;14.0;11.0;1.0;9.0;14.0;1.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;14;14.0;15.0;11.0;2.0;5.0;7.0;10.0;17.0;18.0;15.0;7.0;6.0;7.0;14.0;3.0;4.0;10.0;6.0;18.0;6.0;12.0;19.0;28.0;15.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;15;7.0;12.0;12.0;12.0;16.0;8.0;16.0;16.0;16.0;11.0;13.0;11.0;3.0;9.0;13.0;10.0;7.0;16.0;5.0;13.0;30.0;41.0;33.0;22.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;16;7.0;12.0;9.0;11.0;10.0;16.0;13.0;15.0;16.0;15.0;20.0;9.0;5.0;5.0;3.0;7.0;2.0;5.0;11.0;23.0;21.0;27.0;27.0;39.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;17;38.0;30.0;24.0;20.0;12.0;13.0;17.0;17.0;17.0;24.0;11.0;16.0;19.0;14.0;9.0;15.0;7.0;4.0;6.0;15.0;4.0;8.0;9.0;4.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;23;14.0;20.0;18.0;18.0;16.0;14.0;11.0;16.0;18.0;15.0;24.0;11.0;4.0;6.0;8.0;9.0;10.0;9.0;10.0;12.0;17.0;25.0;31.0;23.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;24;29.0;28.0;20.0;21.0;18.0;18.0;15.0;18.0;18.0;12.0;14.0;10.0;7.0;4.0;4.0;12.0;7.0;3.0;8.0;12.0;13.0;19.0;19.0;11.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;3;26;22.0;10.0;8.0;10.0;11.0;13.0;10.0;11.0;14.0;10.0;20.0;27.0;5.0;2.0;2.0;23.0;10.0;1.0;3.0;3.0;9.0;7.0;15.0;5.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;4;1;13.0;19.0;12.0;10.0;9.0;10.0;10.0;14.0;4.0;4.0;1.0;2.0;2.0;2.0;13.0;1.0;1.0;4.0;14.0;15.0;9.0;8.0;8.0;12.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;4;2;10.0;18.0;17.0;15.0;16.0;14.0;15.0;14.0;13.0;14.0;3.0;4.0;6.0;8.0;15.0;8.0;2.0;3.0;2.0;13.0;5.0;5.0;6.0;8.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;4;3;6.0;13.0;15.0;18.0;20.0;13.0;28.0;28.0;15.0;13.0;12.0;5.0;0.0;;;6.0;6.0;3.0;3.0;4.0;2.0;10.0;5.0;1.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;4;5;3.0;1.0;3.0;5.0;18.0;13.0;3.0;5.0;5.0;5.0;10.0;6.0;6.0;1.0;1.0;2.0;3.0;12.0;7.0;2.0;7.0;12.0;4.0;2.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;4;6;2.0;8.0;8.0;7.0;6.0;6.0;6.0;6.0;2.0;4.0;33.0;2.0;1.0;2.0;2.0;4.0;2.0;5.0;5.0;11.0;17.0;2.0;8.0;1.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;4;9;2.0;3.0;8.0;7.0;24.0;5.0;2.0;6.0;8.0;5.0;3.0;5.0;4.0;4.0;2.0;2.0;2.0;3.0;16.0;8.0;1.0;6.0;15.0;12.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;4;10;5.0;2.0;3.0;3.0;6.0;20.0;9.0;11.0;8.0;7.0;3.0;3.0;3.0;4.0;18.0;2.0;1.0;1.0;5.0;30.0;26.0;1.0;7.0;8.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;4;12;12.0;;30.0;16.0;19.0;9.0;1.0;8.0;14.0;15.0;9.0;6.0;3.0;19.0;15.0;2.0;3.0;2.0;4.0;3.0;8.0;15.0;15.0;13.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;4;13;16.0;20.0;26.0;21.0;21.0;20.0;24.0;22.0;23.0;17.0;18.0;3.0;1.0;2.0;3.0;7.0;3.0;2.0;9.0;10.0;15.0;24.0;28.0;21.0
MADRID;ALCALÁ DE HENARES;2;TRAFICO;URBANA;PM25;28005002_9_49;2019;4;16;12.0;11.0;12.0;14.0;12.0;8.0;16.0;15.0;13.0;12.0;5.0;5.0;3.0;2.0;9.0;1.0;1.0;3.0;13.0;8.0;3.0;8.0;11.0;14.0
