PROVINCIA;MUNICIPIO;ESTACION;TIPO_ESTACION;TIPO_AREA;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;1;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.6;0.6;0.6
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;3;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.6;0.7;0.6;0.7
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;4;0.7;0.7;0.7;0.8;0.7;0.8;0.9;1.1;0.8;0.8;0.8;0.7;0.7;0.6;0.7;0.7;0.7;0.7;1.1;1.5;1.6;1.4;1.2;1.0
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;5;0.8;0.7;0.8;0.7;0.7;0.7;0.9;1.0;0.9;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.9;1.5;1.8;1.7;1.5;1.2;0.9
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;10;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;11;0.7;0.7;0.7;0.8;0.9;1.0;1.1;0.9;0.8;0.7;0.7;0.6;0.6;0.6;0.7;;;0.7;0.8;0.8;0.7;0.7;0.7;0.7
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;12;0.7;0.6;0.7;0.7;0.7;0.7;0.7;0.8;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.8;0.9;1.2;1.4;1.3;0.9;0.8
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;13;0.8;0.7;0.7;0.7;0.7;0.8;0.8;0.8;0.8;0.8;0.8;0.8;0.7;0.7;0.7;0.7;0.7;0.9;1.4;1.3;1.5;1.5;1.4;1.1
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;15;0.8;0.7;0.7;0.7;0.7;0.8;0.9;0.8;0.8;0.8;0.8;0.8;0.7;0.7;0.7;0.7;0.7;0.8;1.1;1.3;1.3;1.4;1.5;1.0
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;17;0.8;0.8;0.8;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.8;0.9;1.0;0.8;0.7;0.8;0.7
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;18;0.8;0.8;0.7;0.8;0.8;0.8;0.9;1.0;0.9;0.8;0.8;0.7;0.7;0.7;0.7;;0.5;0.4;0.5;0.8;0.7;0.8;0.8;0.6
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;19;0.5;0.4;0.3;0.3;0.3;0.4;0.5;0.6;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.5;0.9;0.8;1.0;0.9;0.9;0.5
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;20;0.5;0.4;0.6;0.6;0.6;0.4;0.5;0.5;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.6;0.7;1.0;0.9;0.7;0.5
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;21;0.4;0.3;0.3;0.3;0.3;0.4;0.5;0.5;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.5;0.9;0.9;1.2;0.9;0.5;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;22;0.4;0.3;0.3;0.3;0.3;0.3;0.5;0.5;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.5;0.9;1.0;1.1;1.1;0.7;0.6
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;23;0.4;0.5;0.3;0.3;0.3;0.4;0.4;0.3;0.4;0.3;0.3;0.4;0.4;0.3;0.3;0.3;0.4;0.6;1.1;1.4;1.4;0.9;0.7;0.5
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;24;0.5;0.6;0.4;0.4;0.3;0.4;0.4;0.4;0.3;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.5;0.7;0.9;1.0;0.9;0.7
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;3;0.8;0.7;0.7;0.7;0.7;0.7;0.8;0.8;0.8;0.7;0.8;0.9;0.8;0.7;0.7;0.8;1.1;1.4;1.6;1.2;1.4;1.3;1.0;0.9
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;4;0.8;0.7;0.7;0.7;0.7;0.7;0.8;0.8;0.8;0.8;0.7;0.8;0.7;0.8;0.8;0.9;1.1;1.7;2.0;2.2;1.8;1.7;1.2;1.0
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;9;0.9;0.9;1.0;0.9;1.0;1.2;1.6;2.0;1.6;1.0;0.8;0.8;0.8;0.9;0.9;0.8;0.8;0.8;0.8;0.8;0.9;0.9;0.9;0.8
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;12;1.2;1.2;1.2;1.1;1.1;1.1;1.2;1.3;1.4;1.1;0.9;0.9;0.8;0.8;0.8;0.8;0.9;1.0;1.4;1.5;1.8;1.5;1.4;1.2
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;13;1.2;1.0;0.9;0.9;0.9;0.9;0.8;0.9;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.9;1.1;1.5;1.6;1.6;1.8;1.7;1.5;1.2
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;15;1.3;1.2;1.1;1.0;1.2;1.0;1.0;1.2;1.1;0.9;0.9;1.0;0.9;0.9;0.9;0.9;1.0;1.5;1.9;2.2;2.1;1.6;1.4;1.1
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;16;1.0;1.0;1.0;1.0;1.0;1.0;1.2;1.1;1.0;1.0;1.0;1.0;1.0;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;17;1.1;1.1;1.1;1.1;1.2;1.2;1.1;1.2;1.3;1.1;1.1;1.0;1.1;1.0;1.1;1.1;1.1;1.6;1.1;1.3;1.2;1.2;1.0;1.0
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;19;1.4;1.2;1.1;1.3;1.1;1.1;0.9;1.0;0.9;0.9;0.9;0.9;0.8;0.8;0.7;0.7;0.7;0.8;0.8;0.8;0.8;0.8;0.8;0.8
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;25;0.7;0.7;0.7;0.7;0.7;0.7;0.8;1.1;0.7;0.7;;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.6;0.7
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;26;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;0.5;0.6;0.5;0.6;0.6;0.7;0.8;0.7;0.9;1.3;1.3;1.1
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;27;1.0;0.8;0.7;0.6;0.6;0.7;0.6;0.7;0.7;0.8;0.6;0.5;0.5;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.7;0.6;0.6;0.6
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;28;0.6;0.7;0.6;0.7;0.9;1.0;0.8;0.7;0.7;0.6;0.6;0.6;0.5;0.5;0.5;0.5;0.6;0.6;0.8;0.7;0.6;0.6;0.5;0.6
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;29;0.6;0.6;0.7;0.7;0.8;0.9;1.1;1.1;0.8;0.8;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.6;0.6;0.6
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;1;30;0.6;0.6;0.6;0.6;0.6;0.8;1.1;1.1;0.9;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.6;0.6;0.6
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;2;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.9;1.0;0.9;0.9
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;6;0.8;0.8;0.8;0.7;0.7;0.8;0.9;1.1;0.8;0.7;0.7;0.7;0.7;0.7;0.6;0.7;0.7;0.7;0.8;0.8;1.1;1.3;1.3;1.0
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;7;0.9;0.8;0.7;0.7;0.8;0.8;0.9;1.0;0.9;0.8;0.8;0.8;0.7;0.7;0.6;0.7;0.7;0.8;1.0;1.3;1.6;1.4;0.9;0.8
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;8;0.7;0.8;0.7;0.7;0.8;1.0;0.8;1.0;1.0;0.8;0.8;0.7;0.7;0.7;0.7;0.7;;;;1.0;0.8;0.7;0.7;1.0
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;9;1.0;0.9;0.8;0.7;0.7;0.7;0.8;0.8;0.8;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.7;0.7;0.8;0.9;1.1;0.8;0.8;0.7
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;14;0.9;0.8;0.7;0.7;0.7;0.8;1.0;1.3;0.9;0.8;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.8;1.1;1.4;1.4;1.2;1.3;0.9
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;16;0.9;0.8;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.8;0.8;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.9;1.2;1.2;1.2;1.0
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;25;0.5;0.4;0.3;0.3;0.3;0.4;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.4;0.8;0.9;1.0;0.9;0.6;0.5
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;26;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.3;;;;0.3;0.5;0.5;0.6;0.9;0.9;0.6
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;27;0.5;0.4;0.3;0.3;0.3;0.4;0.4;0.5;0.5;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.4;0.9;1.1;1.3;1.2;0.8;0.7
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;2;28;0.6;0.4;0.5;0.4;0.4;0.5;0.6;0.6;0.6;0.5;0.5;0.4;0.4;0.3;0.4;0.3;0.3;0.4;0.8;0.9;0.7;0.8;0.9;0.7
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;3;1;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.4;0.4;0.4;0.4;0.3;0.4;0.3;0.3;0.4;0.4;0.4;0.6;0.7;0.8;0.6;0.5
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;3;3;0.6;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.4;0.4;0.4;0.3;0.4;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;3;4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;3;5;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;3;7;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.3
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;3;14;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.6;0.6;0.4;0.4;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.6;0.7;0.6;0.5
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;3;17;0.7;0.7;0.6;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;3;19;0.4;0.4;0.4;0.4;0.4;0.4;0.7;0.5;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;3;23;0.6;0.6;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.6;0.6;0.8;0.7;0.8
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;3;24;0.7;0.6;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.6;0.6;0.6;0.6
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;3;30;0.5;0.5;0.5;0.5;0.6;0.6;0.5;0.5;0.6;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.7;0.7;0.6;0.6;0.5
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;3;31;0.6;0.6;0.6;0.6;0.5;0.5;0.5;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.6;0.6;0.6
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;1;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.5;0.5;0.6;0.6;0.7;0.6;0.6;0.6;0.6
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;2;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.6;0.6;0.6;0.6;0.6;0.5;0.6;0.6;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.6;0.6
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;3;0.6;0.6;0.6;0.6;0.8;0.9;1.2;0.8;0.7;0.6;0.6;;;;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.5;0.5;0.5
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;5;0.5;0.6;0.5;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.7;0.7;0.6;0.6;0.6
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;10;0.6;0.6;0.6;0.6;0.6;0.8;0.9;0.7;0.7;0.6;0.6;0.6;0.6;0.6;0.6;;;;0.3;0.2;0.2;0.2;0.2;0.2
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;11;0.2;0.2;0.2;0.2;0.3;0.6;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.7;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;14;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.3;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;16;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3;0.4;0.3;0.3
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;17;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.3;0.4;0.4;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;19;0.4;0.4;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;22;0.3;0.3;0.3;0.4;0.5;0.7;0.6;0.5;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.3;0.3;0.3
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;25;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;26;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.5;0.4;0.6;0.5
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;27;0.4;0.4;0.3;0.3;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.3;0.4;0.5;0.5;0.5;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;29;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.3;0.3;0.3;0.3;0.3;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.6;0.6;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;4;30;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.4;0.4;0.5;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;5;2;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;5;3;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;5;5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;5;6;0.4;0.4;0.4;0.4;0.4;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.5;0.4;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;5;8;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;5;10;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;5;11;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4;0.4
MADRID;ALCALç DE HENARES;2;TRAFICO;URBANA;CO;28005002_6_48;2019;5;13;0.5;0.4;0.4;0.4;0.5;0.4;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.4;;;0.4;0.4;0.5;0.5;0.5;0.5;0.4;0.4
